image_filename,id_cel,label,area,compacidade,excentricidade
05481195119c8cfb884bf1462b53b004.png,9451,HSIL,3274,0.3438,0.5802984753312022
05481195119c8cfb884bf1462b53b004.png,9452,HSIL,1283,0.72,0.7923926752927858
05481195119c8cfb884bf1462b53b004.png,9453,HSIL,3952,0.208,0.5921425138804843
05481195119c8cfb884bf1462b53b004.png,9454,HSIL,4412,0.2434,0.44137935619963264
05481195119c8cfb884bf1462b53b004.png,9455,HSIL,6693,0.414,0.565449784081074
05481195119c8cfb884bf1462b53b004.png,9456,HSIL,7562,0.3563,0.355655769008978
05481195119c8cfb884bf1462b53b004.png,9457,HSIL,6367,0.6401,0.7073253469120859
05481195119c8cfb884bf1462b53b004.png,9458,HSIL,4298,0.5917,0.663422360576939
05481195119c8cfb884bf1462b53b004.png,9459,HSIL,9160,0.5174,0.53755093545426
05481195119c8cfb884bf1462b53b004.png,9460,HSIL,5395,0.348,0.29884378064709227
05481195119c8cfb884bf1462b53b004.png,9461,HSIL,7355,0.2333,0.23365302601296067
05481195119c8cfb884bf1462b53b004.png,9462,HSIL,5384,0.1614,0.4187222961190713
05481195119c8cfb884bf1462b53b004.png,9463,HSIL,2958,0.2396,0.5233658890551067
05481195119c8cfb884bf1462b53b004.png,9464,HSIL,693,0.8239,0.6188544194947401
05481195119c8cfb884bf1462b53b004.png,9465,HSIL,3431,0.6313,0.9968608597736991
05481195119c8cfb884bf1462b53b004.png,9466,HSIL,3924,0.3666,0.7062463255257461
05481195119c8cfb884bf1462b53b004.png,9467,HSIL,8196,0.3655,0.3083757446362123
05481195119c8cfb884bf1462b53b004.png,9468,HSIL,8152,0.5945,0.5267508594217042
05481195119c8cfb884bf1462b53b004.png,9469,HSIL,5240,0.3207,0.48848781259289076
05481195119c8cfb884bf1462b53b004.png,9470,HSIL,8038,0.567,0.5075074138131777
05481195119c8cfb884bf1462b53b004.png,9471,HSIL,8628,0.5952,0.20717645474125534
05481195119c8cfb884bf1462b53b004.png,9472,HSIL,8281,0.253,0.19123010109285044
05481195119c8cfb884bf1462b53b004.png,9473,HSIL,8253,0.254,0.0630297510593485
05481195119c8cfb884bf1462b53b004.png,9474,HSIL,8662,0.2864,0.18130585949973188
05481195119c8cfb884bf1462b53b004.png,9475,HSIL,4539,0.2193,0.5599102922168162
05481195119c8cfb884bf1462b53b004.png,9476,HSIL,5615,0.2563,0.5597897447813398
05481195119c8cfb884bf1462b53b004.png,9477,HSIL,8643,0.3373,0.46036087388710367
05481195119c8cfb884bf1462b53b004.png,9478,HSIL,8141,0.2766,0.362967325801289
05481195119c8cfb884bf1462b53b004.png,9479,HSIL,9116,0.4803,0.9476460843672403
05481195119c8cfb884bf1462b53b004.png,9480,HSIL,9068,0.5744,0.6840346873194122
05481195119c8cfb884bf1462b53b004.png,9481,HSIL,9133,0.6463,0.3782086117247412
05481195119c8cfb884bf1462b53b004.png,9482,HSIL,6387,0.4711,0.5796326245756971
05481195119c8cfb884bf1462b53b004.png,9483,HSIL,9515,0.5033,0.749533469683686
05481195119c8cfb884bf1462b53b004.png,9484,HSIL,6789,0.6818,0.6882429450474455
05481195119c8cfb884bf1462b53b004.png,9485,HSIL,4324,0.289,0.3142656115937572
05481195119c8cfb884bf1462b53b004.png,9486,HSIL,9012,0.6382,0.7916677454662168
05481195119c8cfb884bf1462b53b004.png,9487,HSIL,8765,0.6072,0.6645909148417946
05481195119c8cfb884bf1462b53b004.png,9488,HSIL,8502,0.5793,0.42075663495644133
05481195119c8cfb884bf1462b53b004.png,9489,HSIL,3810,0.1467,0.1815551533578439
05481195119c8cfb884bf1462b53b004.png,9490,HSIL,549,0.7975,0.7483772201680494
05481195119c8cfb884bf1462b53b004.png,9491,HSIL,985,0.6636,0.8426567140863018
05481195119c8cfb884bf1462b53b004.png,9492,HSIL,3508,0.7277,0.6032117692751475
05481195119c8cfb884bf1462b53b004.png,9493,HSIL,5586,0.3989,0.612176197595833
05481195119c8cfb884bf1462b53b004.png,9494,HSIL,7543,0.6807,0.7267286618630779
05481195119c8cfb884bf1462b53b004.png,9495,HSIL,4148,0.4552,0.6338038004298898
05481195119c8cfb884bf1462b53b004.png,9496,HSIL,6294,0.3096,0.3573280705653591
05481195119c8cfb884bf1462b53b004.png,9497,HSIL,2541,0.2757,0.7353436444799143
05481195119c8cfb884bf1462b53b004.png,9498,HSIL,8820,0.4802,0.589461969079481
05481195119c8cfb884bf1462b53b004.png,9499,HSIL,6155,0.5349,0.7657383773894559
05481195119c8cfb884bf1462b53b004.png,9500,HSIL,566,0.8698,0.5898936488179429
05481195119c8cfb884bf1462b53b004.png,9501,HSIL,812,0.9374,0.2917285321638975
05481195119c8cfb884bf1462b53b004.png,9502,HSIL,1584,0.4646,0.8885294834099542
05481195119c8cfb884bf1462b53b004.png,9503,HSIL,4776,0.1618,0.24291483438009143
05481195119c8cfb884bf1462b53b004.png,9504,HSIL,805,0.8636,0.3609962952174479
05481195119c8cfb884bf1462b53b004.png,9505,HSIL,532,0.8372,0.6391753752418733
05481195119c8cfb884bf1462b53b004.png,9506,HSIL,481,0.8698,0.515917788335745
05481195119c8cfb884bf1462b53b004.png,9507,HSIL,5067,0.6444,0.66370009584452
05481195119c8cfb884bf1462b53b004.png,9508,HSIL,8158,0.2539,0.07769818237947568
05481195119c8cfb884bf1462b53b004.png,9509,HSIL,6843,0.452,0.8821707431874334
05481195119c8cfb884bf1462b53b004.png,9510,HSIL,8514,0.3476,0.6491621534476094
05481195119c8cfb884bf1462b53b004.png,9511,HSIL,8540,0.2251,0.6475917196404455
05481195119c8cfb884bf1462b53b004.png,9512,HSIL,8317,0.3077,0.6821849522164701
0cc6e576dac3046d279bba515e10a7a9.png,112,HSIL,2118,0.3364,0.15446748744923644
0cc6e576dac3046d279bba515e10a7a9.png,113,HSIL,818,0.6526,0.8848870184309849
0cc6e576dac3046d279bba515e10a7a9.png,116,HSIL,906,0.5533,0.20607350200540042
0cc6e576dac3046d279bba515e10a7a9.png,117,HSIL,1809,0.6257,0.29253807506398655
0cc6e576dac3046d279bba515e10a7a9.png,118,HSIL,4903,0.4672,0.5692691573890977
0cc6e576dac3046d279bba515e10a7a9.png,122,HSIL,2938,0.2522,0.420194496722857
0cc6e576dac3046d279bba515e10a7a9.png,123,HSIL,4905,0.2794,0.5518130976091054
0cc6e576dac3046d279bba515e10a7a9.png,124,HSIL,1378,0.3729,0.6397728594053265
0cc6e576dac3046d279bba515e10a7a9.png,125,HSIL,1298,0.5643,0.36380660683190025
0cc6e576dac3046d279bba515e10a7a9.png,126,HSIL,2456,0.4699,0.4035858167072781
0cc6e576dac3046d279bba515e10a7a9.png,127,HSIL,3794,0.2975,0.6299911847547777
0cc6e576dac3046d279bba515e10a7a9.png,128,HSIL,2206,0.321,0.22489063776932106
0cc6e576dac3046d279bba515e10a7a9.png,129,HSIL,3697,0.2463,0.3453708401514882
0cc6e576dac3046d279bba515e10a7a9.png,130,HSIL,1919,0.2641,0.7780332487577633
1208a64963167c6b7d56a072f8b8ee1a.png,587,HSIL,2060,0.8534,0.4485147058383958
1208a64963167c6b7d56a072f8b8ee1a.png,588,HSIL,2838,0.7733,0.7138337008641412
1208a64963167c6b7d56a072f8b8ee1a.png,589,HSIL,2625,0.5116,0.8412732984782803
1208a64963167c6b7d56a072f8b8ee1a.png,590,HSIL,4197,0.4789,0.7138655550627786
1208a64963167c6b7d56a072f8b8ee1a.png,591,HSIL,2923,0.3768,0.3483354770495577
1208a64963167c6b7d56a072f8b8ee1a.png,592,HSIL,4403,0.3782,0.16486325007722102
1208a64963167c6b7d56a072f8b8ee1a.png,593,HSIL,4852,0.276,0.22139829641756992
1208a64963167c6b7d56a072f8b8ee1a.png,594,HSIL,7648,0.4534,0.41687012839584137
1208a64963167c6b7d56a072f8b8ee1a.png,595,HSIL,2677,0.6396,0.6335531360057866
1208a64963167c6b7d56a072f8b8ee1a.png,596,HSIL,5501,0.517,0.5799301997680293
1208a64963167c6b7d56a072f8b8ee1a.png,597,HSIL,6451,0.551,0.49788147672000527
1208a64963167c6b7d56a072f8b8ee1a.png,598,HSIL,4177,0.3727,0.9239832133263579
1208a64963167c6b7d56a072f8b8ee1a.png,599,HSIL,4710,0.2414,0.552091448755218
1208a64963167c6b7d56a072f8b8ee1a.png,600,HSIL,3241,0.4781,0.5554773887000215
1208a64963167c6b7d56a072f8b8ee1a.png,601,HSIL,5546,0.391,0.514905702623612
1208a64963167c6b7d56a072f8b8ee1a.png,602,HSIL,5942,0.3756,0.5234523385912914
1208a64963167c6b7d56a072f8b8ee1a.png,603,HSIL,5060,0.4615,0.7115162700014117
1208a64963167c6b7d56a072f8b8ee1a.png,604,HSIL,4192,0.3063,0.2869103414763625
1208a64963167c6b7d56a072f8b8ee1a.png,605,HSIL,5063,0.6642,0.7386098957983142
1208a64963167c6b7d56a072f8b8ee1a.png,606,HSIL,7509,0.366,0.27497622976913016
1208a64963167c6b7d56a072f8b8ee1a.png,607,HSIL,7911,0.5487,0.1312133348542075
1208a64963167c6b7d56a072f8b8ee1a.png,608,HSIL,4584,0.6471,0.5824917258746579
1208a64963167c6b7d56a072f8b8ee1a.png,609,HSIL,8888,0.4687,0.39122339295718733
1208a64963167c6b7d56a072f8b8ee1a.png,610,HSIL,2711,0.2771,0.4552540640893805
1208a64963167c6b7d56a072f8b8ee1a.png,611,HSIL,7490,0.5951,0.5066651556581836
1208a64963167c6b7d56a072f8b8ee1a.png,612,HSIL,6509,0.2875,0.4255019242670831
1208a64963167c6b7d56a072f8b8ee1a.png,613,HSIL,4597,0.5822,0.7746256928628572
1208a64963167c6b7d56a072f8b8ee1a.png,614,HSIL,4693,0.4572,0.8718893090962325
1208a64963167c6b7d56a072f8b8ee1a.png,615,HSIL,7039,0.3533,0.4465633489934081
1208a64963167c6b7d56a072f8b8ee1a.png,616,HSIL,8472,0.562,0.2990774892151147
1208a64963167c6b7d56a072f8b8ee1a.png,617,HSIL,1934,0.6204,0.29564600282372433
1208a64963167c6b7d56a072f8b8ee1a.png,618,HSIL,7800,0.5792,0.5390343369479337
1208a64963167c6b7d56a072f8b8ee1a.png,619,HSIL,3410,0.7091,0.5560096968987432
1208a64963167c6b7d56a072f8b8ee1a.png,620,HSIL,1681,0.7989,0.46419039398706685
1208a64963167c6b7d56a072f8b8ee1a.png,621,HSIL,1999,0.5171,0.5621372272814142
1208a64963167c6b7d56a072f8b8ee1a.png,622,HSIL,2049,0.498,0.5911479850935384
1208a64963167c6b7d56a072f8b8ee1a.png,623,HSIL,1577,0.4439,0.9220762450633642
1208a64963167c6b7d56a072f8b8ee1a.png,624,HSIL,4182,0.3135,0.196501761057866
1208a64963167c6b7d56a072f8b8ee1a.png,625,HSIL,3158,0.3391,0.4279291556519227
1208a64963167c6b7d56a072f8b8ee1a.png,626,HSIL,947,0.758,0.5138374319411045
18f547031e43fa4fa11c2ceb03d1aaaa.png,7834,HSIL,2927,0.4419,0.6356813641036624
18f547031e43fa4fa11c2ceb03d1aaaa.png,7835,HSIL,4233,0.1721,0.5881810012081208
18f547031e43fa4fa11c2ceb03d1aaaa.png,7836,HSIL,4927,0.317,0.6093697741439636
18f547031e43fa4fa11c2ceb03d1aaaa.png,7837,HSIL,3637,0.5284,0.6331084181077772
18f547031e43fa4fa11c2ceb03d1aaaa.png,7838,HSIL,4182,0.4903,0.6322629878150234
18f547031e43fa4fa11c2ceb03d1aaaa.png,7839,HSIL,1083,0.8818,0.2746124062763382
18f547031e43fa4fa11c2ceb03d1aaaa.png,7840,HSIL,2156,0.571,0.5837426714883531
18f547031e43fa4fa11c2ceb03d1aaaa.png,7841,HSIL,1898,0.5535,0.6718864085156576
18f547031e43fa4fa11c2ceb03d1aaaa.png,7842,HSIL,6517,0.1651,0.5501305487075743
18f547031e43fa4fa11c2ceb03d1aaaa.png,7843,HSIL,4250,0.2859,0.49556959286560276
18f547031e43fa4fa11c2ceb03d1aaaa.png,7844,HSIL,2389,0.298,0.35887961569800686
18f547031e43fa4fa11c2ceb03d1aaaa.png,7845,HSIL,6478,0.1619,0.13591207453940646
18f547031e43fa4fa11c2ceb03d1aaaa.png,7846,HSIL,7406,0.1823,0.10379221360126811
18f547031e43fa4fa11c2ceb03d1aaaa.png,7847,HSIL,7913,0.2867,0.20253601611559813
18f547031e43fa4fa11c2ceb03d1aaaa.png,7848,HSIL,5417,0.4116,0.689934150287508
18f547031e43fa4fa11c2ceb03d1aaaa.png,7849,HSIL,2298,0.2832,0.48637984078028107
18f547031e43fa4fa11c2ceb03d1aaaa.png,7850,HSIL,8228,0.3147,0.17933377960552277
18f547031e43fa4fa11c2ceb03d1aaaa.png,7851,HSIL,6714,0.3335,0.34838486158948134
18f547031e43fa4fa11c2ceb03d1aaaa.png,7852,HSIL,6820,0.615,0.7518396573131767
18f547031e43fa4fa11c2ceb03d1aaaa.png,7853,HSIL,6605,0.4093,0.7743519856511534
18f547031e43fa4fa11c2ceb03d1aaaa.png,7854,HSIL,8465,0.3592,0.050022990641258036
18f547031e43fa4fa11c2ceb03d1aaaa.png,7855,HSIL,3714,0.3695,0.3237635477396079
18f547031e43fa4fa11c2ceb03d1aaaa.png,7856,HSIL,5634,0.232,0.5470779615597121
18f547031e43fa4fa11c2ceb03d1aaaa.png,7857,HSIL,7688,0.1922,0.28452691466094837
18f547031e43fa4fa11c2ceb03d1aaaa.png,7858,HSIL,6387,0.2913,0.07934954372939218
18f547031e43fa4fa11c2ceb03d1aaaa.png,7859,HSIL,9176,0.4605,0.1487259567706284
18f547031e43fa4fa11c2ceb03d1aaaa.png,7860,HSIL,6289,0.3037,0.27597438750742775
18f547031e43fa4fa11c2ceb03d1aaaa.png,7861,HSIL,4458,0.3038,0.8069673715970758
18f547031e43fa4fa11c2ceb03d1aaaa.png,7862,HSIL,2609,0.5499,0.7977038047430305
18f547031e43fa4fa11c2ceb03d1aaaa.png,7863,HSIL,5427,0.3027,0.5517589812725106
18f547031e43fa4fa11c2ceb03d1aaaa.png,7864,HSIL,6689,0.4895,0.7428532296915114
18f547031e43fa4fa11c2ceb03d1aaaa.png,7865,HSIL,4701,0.2493,0.5656856475628309
18f547031e43fa4fa11c2ceb03d1aaaa.png,7866,HSIL,4305,0.2436,0.3551158261380768
18f547031e43fa4fa11c2ceb03d1aaaa.png,7867,HSIL,5461,0.342,0.4596130612950038
18f547031e43fa4fa11c2ceb03d1aaaa.png,7868,HSIL,2539,0.6813,0.6645397479751602
18f547031e43fa4fa11c2ceb03d1aaaa.png,7869,HSIL,2667,0.2601,0.4826361153387405
18f547031e43fa4fa11c2ceb03d1aaaa.png,7870,HSIL,2716,0.2937,0.39870594507937995
18f547031e43fa4fa11c2ceb03d1aaaa.png,7871,HSIL,4052,0.2421,0.3769972587450605
18f547031e43fa4fa11c2ceb03d1aaaa.png,7872,HSIL,3353,0.6707,0.2398105270062998
18f547031e43fa4fa11c2ceb03d1aaaa.png,7878,HSIL,1256,0.5277,0.6729857989687592
18f547031e43fa4fa11c2ceb03d1aaaa.png,7879,HSIL,2463,0.2886,0.9196154951882397
18f547031e43fa4fa11c2ceb03d1aaaa.png,7880,HSIL,3430,0.2908,0.2392557266904528
18f547031e43fa4fa11c2ceb03d1aaaa.png,7881,HSIL,1877,0.376,0.9033278895887271
18f547031e43fa4fa11c2ceb03d1aaaa.png,7882,HSIL,2817,0.367,0.7377533883715373
18f547031e43fa4fa11c2ceb03d1aaaa.png,7883,HSIL,1538,0.794,0.3734394161813137
18f547031e43fa4fa11c2ceb03d1aaaa.png,7884,HSIL,3346,0.2777,0.7944980061287917
18f547031e43fa4fa11c2ceb03d1aaaa.png,7886,HSIL,680,0.9303,0.2636684736001287
18f547031e43fa4fa11c2ceb03d1aaaa.png,7888,HSIL,2639,0.4332,0.6275915213326645
18f547031e43fa4fa11c2ceb03d1aaaa.png,7889,HSIL,1861,0.461,0.7922648598899974
18f547031e43fa4fa11c2ceb03d1aaaa.png,7890,HSIL,1081,0.8261,0.22894738911097712
18f547031e43fa4fa11c2ceb03d1aaaa.png,7891,HSIL,1454,0.6771,0.43467322398712516
18f547031e43fa4fa11c2ceb03d1aaaa.png,7892,HSIL,937,0.8842,0.2909993629098677
18f547031e43fa4fa11c2ceb03d1aaaa.png,7893,HSIL,3650,0.2502,0.8455427510485594
18f547031e43fa4fa11c2ceb03d1aaaa.png,7894,HSIL,1368,0.3993,0.70464606668698
19bdf3c429c892641865a1bd2b143fea.png,8502,HSIL,6120,0.6416,0.5760508542106766
19bdf3c429c892641865a1bd2b143fea.png,8503,HSIL,4771,0.2701,0.2789235820790652
19bdf3c429c892641865a1bd2b143fea.png,8504,HSIL,5123,0.4733,0.6142008627387527
19bdf3c429c892641865a1bd2b143fea.png,8505,HSIL,1272,0.8462,0.5375466305230292
19bdf3c429c892641865a1bd2b143fea.png,8506,HSIL,5220,0.4446,0.5237988595178094
19bdf3c429c892641865a1bd2b143fea.png,8507,HSIL,6400,0.6417,0.6817194469892522
19bdf3c429c892641865a1bd2b143fea.png,8508,HSIL,5708,0.4379,0.31932007518908234
19bdf3c429c892641865a1bd2b143fea.png,8509,HSIL,3239,0.4355,0.419547522922618
19bdf3c429c892641865a1bd2b143fea.png,8510,HSIL,5187,0.6329,0.5802052348032865
19bdf3c429c892641865a1bd2b143fea.png,8511,HSIL,3660,0.2619,0.46983132457513066
19bdf3c429c892641865a1bd2b143fea.png,8512,HSIL,4919,0.5448,0.45436021358148415
19bdf3c429c892641865a1bd2b143fea.png,8513,HSIL,4267,0.2669,0.8984955442706941
19bdf3c429c892641865a1bd2b143fea.png,8514,HSIL,6756,0.7064,0.6949210982371072
19bdf3c429c892641865a1bd2b143fea.png,8515,HSIL,5359,0.7138,0.31829586254277387
19bdf3c429c892641865a1bd2b143fea.png,8516,HSIL,5494,0.1869,0.2661472250741479
19bdf3c429c892641865a1bd2b143fea.png,8517,HSIL,2628,0.3117,0.5301895711136786
19bdf3c429c892641865a1bd2b143fea.png,8518,HSIL,5941,0.2465,0.2580402212374826
19bdf3c429c892641865a1bd2b143fea.png,8519,HSIL,3149,0.3033,0.2365857606559667
19bdf3c429c892641865a1bd2b143fea.png,8520,HSIL,6054,0.3555,0.4480229538722459
19bdf3c429c892641865a1bd2b143fea.png,8521,HSIL,5493,0.1262,0.21801819338540274
19bdf3c429c892641865a1bd2b143fea.png,8522,HSIL,6519,0.2864,0.5176908379634446
19bdf3c429c892641865a1bd2b143fea.png,8523,HSIL,5089,0.4533,0.3119731289803026
19bdf3c429c892641865a1bd2b143fea.png,8524,HSIL,8975,0.3083,0.1682718491329276
19bdf3c429c892641865a1bd2b143fea.png,8525,HSIL,6717,0.3939,0.4847439289401043
19bdf3c429c892641865a1bd2b143fea.png,8526,HSIL,7891,0.347,0.31986056458369727
19bdf3c429c892641865a1bd2b143fea.png,8527,HSIL,5939,0.2478,0.6040407577048881
19bdf3c429c892641865a1bd2b143fea.png,8528,HSIL,7216,0.3588,0.391427987501449
19bdf3c429c892641865a1bd2b143fea.png,8529,HSIL,7009,0.311,0.5848301047829078
19bdf3c429c892641865a1bd2b143fea.png,8530,HSIL,3494,0.4257,0.6122308856292632
19bdf3c429c892641865a1bd2b143fea.png,8531,HSIL,4067,0.3168,0.6648233092574216
19bdf3c429c892641865a1bd2b143fea.png,8532,HSIL,5151,0.2188,0.37839635729005217
19bdf3c429c892641865a1bd2b143fea.png,8533,HSIL,6837,0.1833,0.31837822137008465
19bdf3c429c892641865a1bd2b143fea.png,8534,HSIL,7596,0.4929,0.6934328801593026
19bdf3c429c892641865a1bd2b143fea.png,8535,HSIL,8222,0.6063,0.8400805426318939
19bdf3c429c892641865a1bd2b143fea.png,8536,HSIL,6579,0.3103,0.38480234055953333
19bdf3c429c892641865a1bd2b143fea.png,8537,HSIL,6238,0.2354,0.5268935732019386
19bdf3c429c892641865a1bd2b143fea.png,8538,HSIL,4757,0.2107,0.4472929017947862
19bdf3c429c892641865a1bd2b143fea.png,8539,HSIL,1038,0.733,0.7925706666028407
19bdf3c429c892641865a1bd2b143fea.png,8540,HSIL,4702,0.4115,0.7621193347759272
19bdf3c429c892641865a1bd2b143fea.png,8541,HSIL,1254,0.6664,0.8557908352185861
19bdf3c429c892641865a1bd2b143fea.png,8542,HSIL,2971,0.3665,0.506399574678714
19bdf3c429c892641865a1bd2b143fea.png,8543,HSIL,8315,0.5916,0.4754162997684942
19bdf3c429c892641865a1bd2b143fea.png,8544,HSIL,6184,0.3323,0.5622937722551716
19bdf3c429c892641865a1bd2b143fea.png,8545,HSIL,8665,0.418,0.5317039634696075
19bdf3c429c892641865a1bd2b143fea.png,8546,HSIL,7562,0.5943,0.7924093390579883
19bdf3c429c892641865a1bd2b143fea.png,8547,HSIL,8784,0.5839,0.6451227719351927
19bdf3c429c892641865a1bd2b143fea.png,8548,HSIL,6293,0.3382,0.47981718555236286
19bdf3c429c892641865a1bd2b143fea.png,8549,HSIL,3259,0.4061,0.46349173214566275
19bdf3c429c892641865a1bd2b143fea.png,8550,HSIL,5133,0.3281,0.5106190642282765
19bdf3c429c892641865a1bd2b143fea.png,8551,HSIL,1715,0.8526,0.2963996378887589
19bdf3c429c892641865a1bd2b143fea.png,8552,HSIL,894,0.82,0.7113399945358949
19bdf3c429c892641865a1bd2b143fea.png,8553,HSIL,3343,0.4262,0.36380639679345295
19bdf3c429c892641865a1bd2b143fea.png,8554,HSIL,4157,0.3765,0.5705234897069908
19bdf3c429c892641865a1bd2b143fea.png,8555,HSIL,6372,0.3739,0.4501463329173073
19bdf3c429c892641865a1bd2b143fea.png,8556,HSIL,3136,0.5098,0.5061035258974375
19bdf3c429c892641865a1bd2b143fea.png,8557,HSIL,739,0.8573,0.576892721405716
19bdf3c429c892641865a1bd2b143fea.png,8558,HSIL,680,0.919,0.4394689404538098
19bdf3c429c892641865a1bd2b143fea.png,8559,HSIL,1088,0.903,0.4213606642846145
19bdf3c429c892641865a1bd2b143fea.png,8560,HSIL,2128,0.432,0.5061176874553577
19bdf3c429c892641865a1bd2b143fea.png,8561,HSIL,1044,0.8817,0.5475300187026986
19bdf3c429c892641865a1bd2b143fea.png,8562,HSIL,1025,0.8948,0.40541826237635314
19bdf3c429c892641865a1bd2b143fea.png,8563,HSIL,6000,0.3664,0.7304417920684596
19bdf3c429c892641865a1bd2b143fea.png,8564,HSIL,6187,0.1687,0.2736613005038402
19bdf3c429c892641865a1bd2b143fea.png,8565,HSIL,7511,0.2019,0.1398640471966155
19bdf3c429c892641865a1bd2b143fea.png,8566,HSIL,7531,0.2754,0.37601430169983296
19bdf3c429c892641865a1bd2b143fea.png,8567,HSIL,6608,0.3028,0.723453368075298
19bdf3c429c892641865a1bd2b143fea.png,8568,HSIL,6318,0.3014,0.42203313716458557
19bdf3c429c892641865a1bd2b143fea.png,8569,HSIL,2656,0.3573,0.5969406682718733
19bdf3c429c892641865a1bd2b143fea.png,8570,HSIL,930,0.9144,0.3281894422051369
19bdf3c429c892641865a1bd2b143fea.png,8571,HSIL,1221,0.8887,0.28703760090895925
19bdf3c429c892641865a1bd2b143fea.png,8572,HSIL,573,0.8786,0.5540090882318955
19bdf3c429c892641865a1bd2b143fea.png,8573,HSIL,6017,0.1914,0.15474316429861767
19bdf3c429c892641865a1bd2b143fea.png,8574,HSIL,4898,0.2631,0.317208774071542
19bdf3c429c892641865a1bd2b143fea.png,8575,HSIL,2522,0.5142,0.6481928109906286
19bdf3c429c892641865a1bd2b143fea.png,8576,HSIL,7836,0.2315,0.27182137276587237
19bdf3c429c892641865a1bd2b143fea.png,8577,HSIL,4939,0.3228,0.6252277692136169
19bdf3c429c892641865a1bd2b143fea.png,8578,HSIL,5889,0.2743,0.4901785886797706
19bdf3c429c892641865a1bd2b143fea.png,8579,HSIL,1804,0.5359,0.38583621512935307
19bdf3c429c892641865a1bd2b143fea.png,8580,HSIL,4257,0.2746,0.6645418643366849
19bdf3c429c892641865a1bd2b143fea.png,8581,HSIL,3541,0.5574,0.5147790803344217
19bdf3c429c892641865a1bd2b143fea.png,8582,HSIL,6763,0.2559,0.30033348775750845
19bdf3c429c892641865a1bd2b143fea.png,8583,HSIL,6394,0.1993,0.22701333917515887
19bdf3c429c892641865a1bd2b143fea.png,8584,HSIL,6170,0.2376,0.2543695947844612
19bdf3c429c892641865a1bd2b143fea.png,8585,HSIL,1009,0.92,0.24386673330072406
19bdf3c429c892641865a1bd2b143fea.png,8586,HSIL,4785,0.2602,0.5353689045982699
19bdf3c429c892641865a1bd2b143fea.png,8587,HSIL,6845,0.3213,0.5453021214076832
19bdf3c429c892641865a1bd2b143fea.png,8588,HSIL,5718,0.5436,0.5615828568005714
19bdf3c429c892641865a1bd2b143fea.png,8589,HSIL,1827,0.4891,0.46006063260078356
19bdf3c429c892641865a1bd2b143fea.png,8590,HSIL,1883,0.5003,0.4301786539702127
19bdf3c429c892641865a1bd2b143fea.png,8591,HSIL,4292,0.35,0.48193145267325954
19bdf3c429c892641865a1bd2b143fea.png,8592,HSIL,4822,0.4523,0.45142875785457925
19bdf3c429c892641865a1bd2b143fea.png,8593,HSIL,4785,0.2349,0.6911044687277799
19bdf3c429c892641865a1bd2b143fea.png,8594,HSIL,3023,0.1437,0.7292060563738731
19bdf3c429c892641865a1bd2b143fea.png,8595,HSIL,3391,0.1953,0.2759432071926027
19bdf3c429c892641865a1bd2b143fea.png,8596,HSIL,3088,0.255,0.5879898698320171
19bdf3c429c892641865a1bd2b143fea.png,8597,HSIL,4535,0.2689,0.3214144967652425
19bdf3c429c892641865a1bd2b143fea.png,8598,HSIL,7135,0.1999,0.13444411545130264
19bdf3c429c892641865a1bd2b143fea.png,8599,HSIL,8187,0.246,0.4033239728600849
19bdf3c429c892641865a1bd2b143fea.png,8600,HSIL,4020,0.2262,0.4237903999648934
19bdf3c429c892641865a1bd2b143fea.png,8601,HSIL,3402,0.2038,0.5075611219007365
19bdf3c429c892641865a1bd2b143fea.png,8602,HSIL,967,0.7193,0.7845740498925664
19bdf3c429c892641865a1bd2b143fea.png,8603,HSIL,5848,0.5903,0.6637491516980334
19bdf3c429c892641865a1bd2b143fea.png,8604,HSIL,4719,0.2613,0.7318384776390652
19bdf3c429c892641865a1bd2b143fea.png,8605,HSIL,4680,0.2627,0.527857808200654
19bdf3c429c892641865a1bd2b143fea.png,8606,HSIL,5934,0.3553,0.6084487522412292
19bdf3c429c892641865a1bd2b143fea.png,8607,HSIL,5163,0.4829,0.7635110662680317
19bdf3c429c892641865a1bd2b143fea.png,8608,HSIL,4546,0.2469,0.6012805182331027
19bdf3c429c892641865a1bd2b143fea.png,8609,HSIL,1429,0.8891,0.31903419799836086
19bdf3c429c892641865a1bd2b143fea.png,8610,HSIL,7861,0.3351,0.7260973934303876
19bdf3c429c892641865a1bd2b143fea.png,8611,HSIL,5688,0.43,0.5537869965900246
19bdf3c429c892641865a1bd2b143fea.png,8612,HSIL,9584,0.8106,0.35478438805731816
19bdf3c429c892641865a1bd2b143fea.png,8613,HSIL,9012,0.6464,0.557882817254241
19bdf3c429c892641865a1bd2b143fea.png,8614,HSIL,6702,0.4903,0.4013898534881063
19bdf3c429c892641865a1bd2b143fea.png,8616,HSIL,8827,0.6836,0.5370242266728175
19bdf3c429c892641865a1bd2b143fea.png,8617,HSIL,8974,0.2432,0.19737183977479955
19bdf3c429c892641865a1bd2b143fea.png,8618,HSIL,7528,0.112,0.21789237316350363
19bdf3c429c892641865a1bd2b143fea.png,8619,HSIL,9597,0.5429,0.16433605107342764
19bdf3c429c892641865a1bd2b143fea.png,8620,HSIL,6570,0.1997,0.34862592808065107
19bdf3c429c892641865a1bd2b143fea.png,8621,HSIL,9777,0.7687,0.7870462209086857
19bdf3c429c892641865a1bd2b143fea.png,8622,HSIL,7824,0.259,0.19187441010402784
