image_filename,id_cel,label,area,compacidade,excentricidade
36ec7e0332c9ab3aa1edb53fe8f6cba8.png,4182,Negativo,683,0.7114,0.7833507692489545
36ec7e0332c9ab3aa1edb53fe8f6cba8.png,4183,Negativo,632,0.8646,0.33419980632903634
36ec7e0332c9ab3aa1edb53fe8f6cba8.png,4184,Negativo,2373,0.4142,0.5454156517787032
36ec7e0332c9ab3aa1edb53fe8f6cba8.png,4185,Negativo,2886,0.2338,0.5761231909029232
36ec7e0332c9ab3aa1edb53fe8f6cba8.png,4186,Negativo,415,0.755,0.7870534357919585
36ec7e0332c9ab3aa1edb53fe8f6cba8.png,4187,Negativo,4699,0.257,0.3622058194519262
36ec7e0332c9ab3aa1edb53fe8f6cba8.png,4188,Negativo,686,0.746,0.7412954332112422
36ec7e0332c9ab3aa1edb53fe8f6cba8.png,4189,Negativo,1031,0.8429,0.5087509334303401
36ec7e0332c9ab3aa1edb53fe8f6cba8.png,4190,Negativo,654,0.8992,0.4239990779672138
36ec7e0332c9ab3aa1edb53fe8f6cba8.png,4191,Negativo,593,0.7617,0.7628266706418586
36ec7e0332c9ab3aa1edb53fe8f6cba8.png,4192,Negativo,1030,0.6537,0.5168909330368031
36ec7e0332c9ab3aa1edb53fe8f6cba8.png,4193,Negativo,3909,0.3579,0.6851710691423221
36ec7e0332c9ab3aa1edb53fe8f6cba8.png,4194,Negativo,5144,0.4108,0.5549736070965411
36ec7e0332c9ab3aa1edb53fe8f6cba8.png,4195,Negativo,2771,0.5177,0.8547427609163638
36ec7e0332c9ab3aa1edb53fe8f6cba8.png,4196,Negativo,484,0.6669,0.7046049061670434
36ec7e0332c9ab3aa1edb53fe8f6cba8.png,4197,Negativo,1194,0.4018,0.8072514670848251
36ec7e0332c9ab3aa1edb53fe8f6cba8.png,4198,Negativo,298,0.7841,0.7234616699370366
36ec7e0332c9ab3aa1edb53fe8f6cba8.png,4199,Negativo,495,0.8171,0.6738283540816578
37264b18b1096a6515b8ce006c6568ee.png,5778,Negativo,393,0.924,0.43978633219573193
37264b18b1096a6515b8ce006c6568ee.png,5779,Negativo,573,0.7895,0.7343205877434262
37264b18b1096a6515b8ce006c6568ee.png,5780,Negativo,206,0.9685,0.3268712306151246
37264b18b1096a6515b8ce006c6568ee.png,5781,Negativo,3640,0.3037,0.6837719842498176
37264b18b1096a6515b8ce006c6568ee.png,5782,Negativo,257,0.9427,0.4407634798497141
37264b18b1096a6515b8ce006c6568ee.png,5783,Negativo,459,0.8789,0.6464529270662793
37264b18b1096a6515b8ce006c6568ee.png,5784,Negativo,1024,0.4487,0.8645697930857175
37264b18b1096a6515b8ce006c6568ee.png,5785,Negativo,194,1.0067,0.09028610654756863
37264b18b1096a6515b8ce006c6568ee.png,5786,Negativo,212,0.9747,0.26859481966510557
37264b18b1096a6515b8ce006c6568ee.png,5787,Negativo,583,0.7707,0.774528489309742
37264b18b1096a6515b8ce006c6568ee.png,5788,Negativo,1338,0.5589,0.7286526625089054
37264b18b1096a6515b8ce006c6568ee.png,5789,Negativo,264,0.8647,0.6968063557668563
37264b18b1096a6515b8ce006c6568ee.png,5790,Negativo,451,0.947,0.2791185005479401
37264b18b1096a6515b8ce006c6568ee.png,5791,Negativo,231,0.9852,0.05746747173605826
37264b18b1096a6515b8ce006c6568ee.png,5792,Negativo,222,0.8992,0.6163693195221196
37264b18b1096a6515b8ce006c6568ee.png,5793,Negativo,218,0.989,0.24720257815790525
37264b18b1096a6515b8ce006c6568ee.png,5794,Negativo,669,0.9153,0.23953318410488855
37264b18b1096a6515b8ce006c6568ee.png,5795,Negativo,575,0.8885,0.5049308579309236
37264b18b1096a6515b8ce006c6568ee.png,5796,Negativo,231,0.8647,0.7586579915358809
37264b18b1096a6515b8ce006c6568ee.png,5797,Negativo,691,0.6643,0.2055496996640317
37264b18b1096a6515b8ce006c6568ee.png,5798,Negativo,268,0.9449,0.3657145902183665
37264b18b1096a6515b8ce006c6568ee.png,5799,Negativo,314,0.9651,0.45152571698367105
37264b18b1096a6515b8ce006c6568ee.png,5800,Negativo,221,1.0026,0.15475983659022574
37264b18b1096a6515b8ce006c6568ee.png,5801,Negativo,508,0.9587,0.10014702147722421
37264b18b1096a6515b8ce006c6568ee.png,5802,Negativo,203,0.9858,0.0735781558652644
37264b18b1096a6515b8ce006c6568ee.png,5803,Negativo,500,0.9436,0.3780717396134098
37264b18b1096a6515b8ce006c6568ee.png,5804,Negativo,6086,0.1999,0.35345199200583843
37264b18b1096a6515b8ce006c6568ee.png,5805,Negativo,246,0.9558,0.5120183544788568
37264b18b1096a6515b8ce006c6568ee.png,5806,Negativo,566,0.8929,0.41333271189788245
37264b18b1096a6515b8ce006c6568ee.png,5807,Negativo,208,0.6306,0.6326004899753683
37264b18b1096a6515b8ce006c6568ee.png,5808,Negativo,276,0.9111,0.5590721210672638
37264b18b1096a6515b8ce006c6568ee.png,5809,Negativo,197,0.9657,0.5333004693133521
37264b18b1096a6515b8ce006c6568ee.png,5810,Negativo,407,0.8755,0.6254892765330368
37264b18b1096a6515b8ce006c6568ee.png,5811,Negativo,894,0.9329,0.3560335233248795
37264b18b1096a6515b8ce006c6568ee.png,5812,Negativo,334,0.7698,0.7449356840715595
37264b18b1096a6515b8ce006c6568ee.png,5813,Negativo,419,0.7954,0.7555521599056029
37264b18b1096a6515b8ce006c6568ee.png,5814,Negativo,370,0.9347,0.32446348949221615
37264b18b1096a6515b8ce006c6568ee.png,5815,Negativo,6707,0.1607,0.2809409860127676
37264b18b1096a6515b8ce006c6568ee.png,5816,Negativo,2313,0.3406,0.769055853151191
37264b18b1096a6515b8ce006c6568ee.png,5817,Negativo,221,0.7792,0.5019632872092721
37264b18b1096a6515b8ce006c6568ee.png,5818,Negativo,4225,0.5336,0.9759482258807579
37264b18b1096a6515b8ce006c6568ee.png,5819,Negativo,548,0.7629,0.4470704544443318
37264b18b1096a6515b8ce006c6568ee.png,5820,Negativo,2013,0.3948,0.6898613334928894
37264b18b1096a6515b8ce006c6568ee.png,5821,Negativo,935,0.3955,0.8548887379424452
37264b18b1096a6515b8ce006c6568ee.png,5822,Negativo,883,0.8941,0.4132486896345843
37264b18b1096a6515b8ce006c6568ee.png,5823,Negativo,211,0.9882,0.2565134909573846
37264b18b1096a6515b8ce006c6568ee.png,5824,Negativo,285,0.9408,0.36232759467722786
37264b18b1096a6515b8ce006c6568ee.png,5825,Negativo,224,0.9349,0.18770557891902195
3731e3064f5b3dfaf2df337f4b481c78.png,2334,Negativo,411,0.9238,0.44950777995763347
3731e3064f5b3dfaf2df337f4b481c78.png,2335,Negativo,295,0.9481,0.4235030556786812
3731e3064f5b3dfaf2df337f4b481c78.png,2336,Negativo,813,0.4663,0.8410143218059958
3731e3064f5b3dfaf2df337f4b481c78.png,2337,Negativo,850,0.8007,0.4981869955663568
3731e3064f5b3dfaf2df337f4b481c78.png,2338,Negativo,527,0.9038,0.5561921915425445
3731e3064f5b3dfaf2df337f4b481c78.png,2339,Negativo,2873,0.3888,0.6501161684604343
3731e3064f5b3dfaf2df337f4b481c78.png,2340,Negativo,1948,0.4891,0.6343381903086647
3731e3064f5b3dfaf2df337f4b481c78.png,2341,Negativo,293,0.9417,0.5000033904271926
3731e3064f5b3dfaf2df337f4b481c78.png,2342,Negativo,701,0.8551,0.30157689681943733
3731e3064f5b3dfaf2df337f4b481c78.png,2343,Negativo,1259,0.8859,0.3623426756317416
3731e3064f5b3dfaf2df337f4b481c78.png,2344,Negativo,395,0.9748,0.2219093140462074
3731e3064f5b3dfaf2df337f4b481c78.png,2345,Negativo,316,0.92,0.514838674927528
3731e3064f5b3dfaf2df337f4b481c78.png,2346,Negativo,548,0.8043,0.6912117477287469
379c7ce231b0c43a3d9a964680573dce.png,4454,Negativo,345,0.9795,0.37043011006617843
379c7ce231b0c43a3d9a964680573dce.png,4455,Negativo,407,0.9658,0.2756199773051865
379c7ce231b0c43a3d9a964680573dce.png,4456,Negativo,1338,0.7164,0.31269754677766004
379c7ce231b0c43a3d9a964680573dce.png,4457,Negativo,3362,0.4345,0.19517442849425437
379c7ce231b0c43a3d9a964680573dce.png,4458,Negativo,607,0.5896,0.40141454054586423
379c7ce231b0c43a3d9a964680573dce.png,4459,Negativo,2258,0.405,0.3473896050859345
379c7ce231b0c43a3d9a964680573dce.png,4464,Negativo,1577,0.6472,0.576076331020039
379c7ce231b0c43a3d9a964680573dce.png,4465,Negativo,1676,0.7491,0.6481800485081699
379c7ce231b0c43a3d9a964680573dce.png,4466,Negativo,4184,0.3643,0.7434940379488799
379c7ce231b0c43a3d9a964680573dce.png,4467,Negativo,4605,0.4193,0.9734408162974831
379c7ce231b0c43a3d9a964680573dce.png,4469,Negativo,4169,0.5934,0.6032910462418983
379c7ce231b0c43a3d9a964680573dce.png,4470,Negativo,3880,0.245,0.7157152622133469
3831ee45ac7b7283b9becaa7116d8f33.png,9062,Negativo,1374,0.5445,0.44036951149216874
3831ee45ac7b7283b9becaa7116d8f33.png,9063,Negativo,1721,0.6077,0.5040242284061501
38b630ac8a1f02f6a466824f6babaf0e.png,4356,Negativo,237,1.0108,0.06871962392903408
38b630ac8a1f02f6a466824f6babaf0e.png,4357,Negativo,295,0.9927,0.1782747074064822
38b630ac8a1f02f6a466824f6babaf0e.png,4358,Negativo,468,0.8535,0.545570107332482
38b630ac8a1f02f6a466824f6babaf0e.png,4359,Negativo,455,0.8713,0.3505497213448221
38b630ac8a1f02f6a466824f6babaf0e.png,4360,Negativo,980,0.9116,0.15241571199256987
38b630ac8a1f02f6a466824f6babaf0e.png,4361,Negativo,486,0.95,0.07422232508725479
38b630ac8a1f02f6a466824f6babaf0e.png,4362,Negativo,344,0.8489,0.7297514597846143
38b630ac8a1f02f6a466824f6babaf0e.png,4363,Negativo,604,0.8999,0.4802175676454038
38b630ac8a1f02f6a466824f6babaf0e.png,4364,Negativo,744,0.9379,0.30326162967671255
38b630ac8a1f02f6a466824f6babaf0e.png,4365,Negativo,738,0.8959,0.42681252665313085
38b630ac8a1f02f6a466824f6babaf0e.png,4366,Negativo,707,0.9346,0.22190397412695295
38b630ac8a1f02f6a466824f6babaf0e.png,4367,Negativo,603,0.8937,0.3024548647091433
38b630ac8a1f02f6a466824f6babaf0e.png,4368,Negativo,990,0.9382,0.2703201593353166
38b630ac8a1f02f6a466824f6babaf0e.png,4369,Negativo,285,0.9666,0.13305387101843036
38b630ac8a1f02f6a466824f6babaf0e.png,4370,Negativo,422,0.9486,0.1755081641678362
38b630ac8a1f02f6a466824f6babaf0e.png,4371,Negativo,827,0.8236,0.5804946075810382
38b630ac8a1f02f6a466824f6babaf0e.png,4372,Negativo,2866,0.2124,0.7903581891476108
38b630ac8a1f02f6a466824f6babaf0e.png,4373,Negativo,719,0.7833,0.47018565842643245
38b630ac8a1f02f6a466824f6babaf0e.png,4374,Negativo,386,0.931,0.5141994243733439
38b630ac8a1f02f6a466824f6babaf0e.png,4375,Negativo,1725,0.3345,0.36955374961371046
38b630ac8a1f02f6a466824f6babaf0e.png,4376,Negativo,1253,0.5571,0.7812512942196514
38b630ac8a1f02f6a466824f6babaf0e.png,4377,Negativo,243,0.9641,0.3302707476199819
38b630ac8a1f02f6a466824f6babaf0e.png,4378,Negativo,822,0.9197,0.10431255661989225
38b630ac8a1f02f6a466824f6babaf0e.png,4379,Negativo,2222,0.3647,0.6034087183890835
38b630ac8a1f02f6a466824f6babaf0e.png,4380,Negativo,2250,0.5946,0.47592262418143394
38b630ac8a1f02f6a466824f6babaf0e.png,4381,Negativo,238,0.9247,0.5015930563001736
38b630ac8a1f02f6a466824f6babaf0e.png,4382,Negativo,443,0.9302,0.24948374414882069
38b630ac8a1f02f6a466824f6babaf0e.png,4383,Negativo,2546,0.1276,0.4987822897568087
38b630ac8a1f02f6a466824f6babaf0e.png,4384,Negativo,486,0.9226,0.4464812688447204
38b630ac8a1f02f6a466824f6babaf0e.png,4385,Negativo,1838,0.4836,0.8039051440062476
38b630ac8a1f02f6a466824f6babaf0e.png,4386,Negativo,866,0.5006,0.890962661978461
38b630ac8a1f02f6a466824f6babaf0e.png,4387,Negativo,434,0.8736,0.46364692830235765
38b630ac8a1f02f6a466824f6babaf0e.png,4388,Negativo,1582,0.5486,0.6217949253935944
38b630ac8a1f02f6a466824f6babaf0e.png,4389,Negativo,2394,0.2635,0.2944156797024359
38b630ac8a1f02f6a466824f6babaf0e.png,4392,Negativo,2921,0.2984,0.4706732915425328
38b630ac8a1f02f6a466824f6babaf0e.png,4393,Negativo,1887,0.6853,0.5972876875745747
38b630ac8a1f02f6a466824f6babaf0e.png,4394,Negativo,1012,0.8446,0.6174703622973203
38b630ac8a1f02f6a466824f6babaf0e.png,4395,Negativo,1874,0.4725,0.735895121392256
38b630ac8a1f02f6a466824f6babaf0e.png,4396,Negativo,728,0.9442,0.1358938292642542
38b630ac8a1f02f6a466824f6babaf0e.png,4397,Negativo,255,0.9908,0.19054923910127797
38b630ac8a1f02f6a466824f6babaf0e.png,4398,Negativo,6157,0.4504,0.7182720134076443
38b630ac8a1f02f6a466824f6babaf0e.png,4401,Negativo,1047,0.9087,0.35222488849682565
39f65c61194a94113080add1c7d5a198.png,1082,Negativo,3067,0.2187,0.6121742579529728
39f65c61194a94113080add1c7d5a198.png,1083,Negativo,2591,0.1649,0.47801777134966994
39f65c61194a94113080add1c7d5a198.png,1084,Negativo,719,0.8873,0.44449612037260555
39f65c61194a94113080add1c7d5a198.png,1085,Negativo,573,0.6754,0.7087731505121173
39f65c61194a94113080add1c7d5a198.png,1086,Negativo,4748,0.1359,0.385335265959472
39f65c61194a94113080add1c7d5a198.png,1087,Negativo,647,0.8915,0.16502234530905624
39f65c61194a94113080add1c7d5a198.png,1088,Negativo,709,0.6584,0.7972985144647743
3ae2fc6e5e6530f3291e21a8937c71b3.png,5911,Negativo,302,0.8952,0.6598280940242605
3ae2fc6e5e6530f3291e21a8937c71b3.png,5912,Negativo,607,0.8882,0.08268844244425988
3ae2fc6e5e6530f3291e21a8937c71b3.png,5913,Negativo,646,0.9266,0.4277502497524379
3ae2fc6e5e6530f3291e21a8937c71b3.png,5914,Negativo,272,0.9668,0.47609256562368185
3ae2fc6e5e6530f3291e21a8937c71b3.png,5915,Negativo,1289,0.4577,0.8893684430914671
3ae2fc6e5e6530f3291e21a8937c71b3.png,5916,Negativo,169,0.9428,0.528496094700701
3ae2fc6e5e6530f3291e21a8937c71b3.png,5917,Negativo,502,0.8779,0.47811839978991366
3ae2fc6e5e6530f3291e21a8937c71b3.png,5918,Negativo,263,0.9273,0.41194470044556475
3ae2fc6e5e6530f3291e21a8937c71b3.png,5919,Negativo,273,0.8303,0.7708471477737956
3ae2fc6e5e6530f3291e21a8937c71b3.png,5920,Negativo,251,0.9753,0.3447880300779018
3ae2fc6e5e6530f3291e21a8937c71b3.png,5921,Negativo,965,0.761,0.5955479874380549
3ae2fc6e5e6530f3291e21a8937c71b3.png,5922,Negativo,228,0.9899,0.26665309671518367
3ae2fc6e5e6530f3291e21a8937c71b3.png,5923,Negativo,277,0.958,0.32865181438421165
3ae2fc6e5e6530f3291e21a8937c71b3.png,5924,Negativo,3656,0.2717,0.5566300620425845
3ae2fc6e5e6530f3291e21a8937c71b3.png,5925,Negativo,1074,0.7916,0.22814787469022568
3ae2fc6e5e6530f3291e21a8937c71b3.png,5926,Negativo,745,0.9392,0.28971066018911973
3ae2fc6e5e6530f3291e21a8937c71b3.png,5927,Negativo,391,0.934,0.49737045654722467
3ae2fc6e5e6530f3291e21a8937c71b3.png,5928,Negativo,967,0.6638,0.37735511477322525
3ae2fc6e5e6530f3291e21a8937c71b3.png,5929,Negativo,857,0.6327,0.508035668232037
3ae2fc6e5e6530f3291e21a8937c71b3.png,5930,Negativo,633,0.8617,0.3812615931225526
3ae2fc6e5e6530f3291e21a8937c71b3.png,5931,Negativo,402,0.9326,0.20860992984625404
3ae2fc6e5e6530f3291e21a8937c71b3.png,5932,Negativo,6183,0.5888,0.948164297634265
3ae2fc6e5e6530f3291e21a8937c71b3.png,5933,Negativo,183,0.9964,0.2658310099259572
3ae2fc6e5e6530f3291e21a8937c71b3.png,5934,Negativo,202,0.9771,0.14000075604044815
3ae2fc6e5e6530f3291e21a8937c71b3.png,5935,Negativo,5053,0.6211,0.8960272900194226
3b536324e212ad03ae37afcf97d0c760.png,3762,Negativo,531,0.8014,0.719308518090987
3b536324e212ad03ae37afcf97d0c760.png,3763,Negativo,741,0.8996,0.47475542966690065
3b536324e212ad03ae37afcf97d0c760.png,3764,Negativo,1082,0.8776,0.4006848010269004
3b536324e212ad03ae37afcf97d0c760.png,3765,Negativo,1008,0.4825,0.7175749181590674
3b536324e212ad03ae37afcf97d0c760.png,3766,Negativo,1416,0.4831,0.5746777600227809
3b536324e212ad03ae37afcf97d0c760.png,3767,Negativo,3645,0.2198,0.3968548372306768
3b536324e212ad03ae37afcf97d0c760.png,3768,Negativo,1149,0.4398,0.5842773584019514
3b536324e212ad03ae37afcf97d0c760.png,3769,Negativo,2240,0.3673,0.5836037635314029
3b536324e212ad03ae37afcf97d0c760.png,3770,Negativo,1998,0.2223,0.860484575977638
3b536324e212ad03ae37afcf97d0c760.png,3771,Negativo,1462,0.256,0.676709649928207
3b536324e212ad03ae37afcf97d0c760.png,3772,Negativo,3644,0.4577,0.8294911385883059
3b536324e212ad03ae37afcf97d0c760.png,3773,Negativo,4311,0.5132,0.3532621807080726
3b536324e212ad03ae37afcf97d0c760.png,3774,Negativo,1571,0.2882,0.8617587734730762
3b536324e212ad03ae37afcf97d0c760.png,3775,Negativo,4612,0.3733,0.47045881636786946
3b536324e212ad03ae37afcf97d0c760.png,3776,Negativo,4526,0.4262,0.3051429119005936
3b536324e212ad03ae37afcf97d0c760.png,3777,Negativo,1121,0.2667,0.20015663824764307
3b536324e212ad03ae37afcf97d0c760.png,3778,Negativo,4404,0.1405,0.3802916970292056
3b536324e212ad03ae37afcf97d0c760.png,3779,Negativo,529,0.9512,0.23971301922109367
3b536324e212ad03ae37afcf97d0c760.png,3780,Negativo,422,0.9054,0.2932703256951631
3b536324e212ad03ae37afcf97d0c760.png,3781,Negativo,1026,0.4962,0.5948173217824875
3b73689cbb3b2a04a1a713230459f7e5.png,4847,Negativo,968,0.8863,0.18671572669289982
3b73689cbb3b2a04a1a713230459f7e5.png,4848,Negativo,798,0.7947,0.725615532854551
3b73689cbb3b2a04a1a713230459f7e5.png,4849,Negativo,382,0.9065,0.47758909850443576
3b73689cbb3b2a04a1a713230459f7e5.png,4850,Negativo,766,0.6443,0.8032674279486821
3b73689cbb3b2a04a1a713230459f7e5.png,4851,Negativo,603,0.8437,0.4541615651008465
3b73689cbb3b2a04a1a713230459f7e5.png,4852,Negativo,1553,0.2289,0.7071603606214808
3b73689cbb3b2a04a1a713230459f7e5.png,4853,Negativo,1860,0.1643,0.7210645153817199
3b73689cbb3b2a04a1a713230459f7e5.png,4854,Negativo,2809,0.3073,0.8557877697679206
3b73689cbb3b2a04a1a713230459f7e5.png,4855,Negativo,662,0.9102,0.24004248430073005
3b73689cbb3b2a04a1a713230459f7e5.png,4856,Negativo,2811,0.1593,0.5874002687441015
3b73689cbb3b2a04a1a713230459f7e5.png,4857,Negativo,1719,0.2058,0.8809222323896378
3b73689cbb3b2a04a1a713230459f7e5.png,4860,Negativo,3622,0.3638,0.5637989715101015
3c6531547003951472ce20fa1de720fc.png,4941,Negativo,351,0.9079,0.2645963771578159
3c6531547003951472ce20fa1de720fc.png,4942,Negativo,601,0.8685,0.3597199566992404
3c6531547003951472ce20fa1de720fc.png,4943,Negativo,276,0.9182,0.5830868590239086
3c6531547003951472ce20fa1de720fc.png,4944,Negativo,324,0.9604,0.20520217296775745
3c6531547003951472ce20fa1de720fc.png,4945,Negativo,257,0.9782,0.1277851466915535
3c6531547003951472ce20fa1de720fc.png,4946,Negativo,272,0.8183,0.7735350380663086
3c6531547003951472ce20fa1de720fc.png,4947,Negativo,339,0.9459,0.48138851435721586
3c6531547003951472ce20fa1de720fc.png,4948,Negativo,339,0.9459,0.48138851435721586
3f273237f9068624e14886afde134e09.png,5041,Negativo,582,0.8736,0.3056953023643103
3f273237f9068624e14886afde134e09.png,5042,Negativo,1434,0.6148,0.5322697573925079
3f273237f9068624e14886afde134e09.png,5043,Negativo,516,0.8565,0.6995692499809322
3f273237f9068624e14886afde134e09.png,5044,Negativo,2192,0.2894,0.5416885495389547
3f273237f9068624e14886afde134e09.png,5045,Negativo,714,0.9109,0.39547090131684604
3f273237f9068624e14886afde134e09.png,5046,Negativo,746,0.8463,0.019136756532873722
3f273237f9068624e14886afde134e09.png,5047,Negativo,537,0.7421,0.8091412863822565
3f273237f9068624e14886afde134e09.png,5048,Negativo,1141,0.82,0.33045498144465624
3f273237f9068624e14886afde134e09.png,5049,Negativo,1062,0.9144,0.18423330632651558
40387ef8bd22eb5167427ca9a25bc65a.png,2349,Negativo,250,0.9326,0.479074478112984
40387ef8bd22eb5167427ca9a25bc65a.png,2350,Negativo,564,0.7383,0.621342957923017
40387ef8bd22eb5167427ca9a25bc65a.png,2351,Negativo,669,0.9153,0.3383092733253842
40387ef8bd22eb5167427ca9a25bc65a.png,2352,Negativo,538,0.9103,0.3845779115732839
40387ef8bd22eb5167427ca9a25bc65a.png,2353,Negativo,1151,0.898,0.24209769461456376
40387ef8bd22eb5167427ca9a25bc65a.png,2354,Negativo,2404,0.3003,0.8222438920099766
40387ef8bd22eb5167427ca9a25bc65a.png,2355,Negativo,228,1.0025,0.17017519532472036
41766de1e13ae83bdad1f7b71a606340.png,9949,Negativo,420,0.8159,0.728347133796958
41766de1e13ae83bdad1f7b71a606340.png,9950,Negativo,239,0.9208,0.3070978859260176
41766de1e13ae83bdad1f7b71a606340.png,9951,Negativo,400,0.8772,0.6566196273408687
41766de1e13ae83bdad1f7b71a606340.png,9952,Negativo,349,0.9209,0.4829044266985887
41766de1e13ae83bdad1f7b71a606340.png,9956,Negativo,712,0.826,0.36384672327339307
41766de1e13ae83bdad1f7b71a606340.png,9957,Negativo,2983,0.2556,0.7081064323393641
41766de1e13ae83bdad1f7b71a606340.png,9958,Negativo,5046,0.4153,0.9364706668090813
41766de1e13ae83bdad1f7b71a606340.png,9959,Negativo,5823,0.5694,0.377496346595832
41766de1e13ae83bdad1f7b71a606340.png,9960,Negativo,3202,0.3448,0.5202441971154514
41766de1e13ae83bdad1f7b71a606340.png,9961,Negativo,1204,0.4537,0.8152694856248206
41766de1e13ae83bdad1f7b71a606340.png,9962,Negativo,3590,0.2906,0.6119854269906352
41766de1e13ae83bdad1f7b71a606340.png,9963,Negativo,2957,0.3341,0.6107596006870939
41766de1e13ae83bdad1f7b71a606340.png,9964,Negativo,363,0.786,0.5477890167360837
41766de1e13ae83bdad1f7b71a606340.png,9967,Negativo,5379,0.2601,0.5587467016845233
41766de1e13ae83bdad1f7b71a606340.png,9968,Negativo,5313,0.3393,0.39526071834335486
424a7ee29385c53e950de973f411a30c.png,8644,Negativo,261,0.9656,0.128832447548632
424a7ee29385c53e950de973f411a30c.png,8645,Negativo,350,0.9079,0.46885617791033307
424a7ee29385c53e950de973f411a30c.png,8646,Negativo,814,0.3644,0.3430765728636136
424a7ee29385c53e950de973f411a30c.png,8647,Negativo,379,0.7629,0.6647916759888052
424a7ee29385c53e950de973f411a30c.png,8648,Negativo,1320,0.3404,0.9158311972087205
424a7ee29385c53e950de973f411a30c.png,8649,Negativo,344,0.9598,0.21704727228904563
424a7ee29385c53e950de973f411a30c.png,8650,Negativo,3314,0.3369,0.5274169595830943
424a7ee29385c53e950de973f411a30c.png,8656,Negativo,705,0.8178,0.6085157218908956
425f92ac0896cfea0e4e674cd449ce23.png,3675,Negativo,579,0.8563,0.5357013834516142
425f92ac0896cfea0e4e674cd449ce23.png,3676,Negativo,841,0.8169,0.6678533228696646
425f92ac0896cfea0e4e674cd449ce23.png,3677,Negativo,1205,0.8448,0.5520149806317511
425f92ac0896cfea0e4e674cd449ce23.png,3678,Negativo,578,0.9238,0.2720160238584268
425f92ac0896cfea0e4e674cd449ce23.png,3679,Negativo,598,0.9485,0.304912396533922
425f92ac0896cfea0e4e674cd449ce23.png,3680,Negativo,913,0.8961,0.4657296538099258
425f92ac0896cfea0e4e674cd449ce23.png,3681,Negativo,652,0.8767,0.6201023901281644
425f92ac0896cfea0e4e674cd449ce23.png,3682,Negativo,984,0.892,0.3698054240273497
425f92ac0896cfea0e4e674cd449ce23.png,3683,Negativo,1749,0.4851,0.7880565876497306
425f92ac0896cfea0e4e674cd449ce23.png,3684,Negativo,1974,0.5488,0.7778590491181264
425f92ac0896cfea0e4e674cd449ce23.png,3685,Negativo,705,0.831,0.6778688721190778
425f92ac0896cfea0e4e674cd449ce23.png,3686,Negativo,2530,0.2694,0.7300605746949185
425f92ac0896cfea0e4e674cd449ce23.png,3687,Negativo,1200,0.6927,0.30718582629378643
425f92ac0896cfea0e4e674cd449ce23.png,3688,Negativo,449,0.8008,0.7358384869063191
425f92ac0896cfea0e4e674cd449ce23.png,3689,Negativo,2706,0.4839,0.8387031207692663
42e7a4f3bd69279d8b1bc4ea8e248f08.png,11045,Negativo,608,0.8832,0.43754243493046086
42e7a4f3bd69279d8b1bc4ea8e248f08.png,11046,Negativo,554,0.8718,0.5126780899622891
42e7a4f3bd69279d8b1bc4ea8e248f08.png,11047,Negativo,655,0.7499,0.8211741591674642
42e7a4f3bd69279d8b1bc4ea8e248f08.png,11048,Negativo,320,0.9732,0.1392085249935996
42e7a4f3bd69279d8b1bc4ea8e248f08.png,11049,Negativo,1084,0.6744,0.5599945076603561
42e7a4f3bd69279d8b1bc4ea8e248f08.png,11050,Negativo,381,0.9693,0.09873301421827585
42e7a4f3bd69279d8b1bc4ea8e248f08.png,11051,Negativo,875,0.7803,0.7519000504371899
42e7a4f3bd69279d8b1bc4ea8e248f08.png,11052,Negativo,780,0.6048,0.38688920283367434
42e7a4f3bd69279d8b1bc4ea8e248f08.png,11053,Negativo,555,0.8949,0.33614436907876777
42e7a4f3bd69279d8b1bc4ea8e248f08.png,11054,Negativo,305,0.9623,0.24701909500185493
42e7a4f3bd69279d8b1bc4ea8e248f08.png,11055,Negativo,5938,0.411,0.28687082913757656
42e7a4f3bd69279d8b1bc4ea8e248f08.png,11056,Negativo,2784,0.5331,0.6770366334019791
42e7a4f3bd69279d8b1bc4ea8e248f08.png,11057,Negativo,767,0.9356,0.2694084830585093
42e7a4f3bd69279d8b1bc4ea8e248f08.png,11058,Negativo,9244,0.475,0.43604826295423504
42e7a4f3bd69279d8b1bc4ea8e248f08.png,11059,Negativo,7636,0.1647,0.19802656426475085
42e7a4f3bd69279d8b1bc4ea8e248f08.png,11060,Negativo,2140,0.3302,0.44199390179944387
42e7a4f3bd69279d8b1bc4ea8e248f08.png,11061,Negativo,5471,0.3197,0.5326936133120976
42e7a4f3bd69279d8b1bc4ea8e248f08.png,11062,Negativo,3510,0.3654,0.7034308771964053
42e7a4f3bd69279d8b1bc4ea8e248f08.png,11063,Negativo,7102,0.2013,0.30505562818754095
42e7a4f3bd69279d8b1bc4ea8e248f08.png,11064,Negativo,986,0.7098,0.6604479546236869
42e7a4f3bd69279d8b1bc4ea8e248f08.png,11065,Negativo,525,0.8832,0.6234640295459142
42e7a4f3bd69279d8b1bc4ea8e248f08.png,11066,Negativo,1426,0.7111,0.5811919900616083
42e7a4f3bd69279d8b1bc4ea8e248f08.png,11067,Negativo,866,0.7646,0.6429691790706956
42e7a4f3bd69279d8b1bc4ea8e248f08.png,11068,Negativo,606,0.9435,0.1684356987925334
42e7a4f3bd69279d8b1bc4ea8e248f08.png,11069,Negativo,361,0.9211,0.28954605736326533
